Jahr,Monat,Tag,Zeit,WiRi Grad,WiGe m/s,Lufttemp,Rel. Feuchte
1990,11,16,2200,237, 8.2,  7.4,999
1990,11,16,2230,235, 8.2,  7.4,999
1990,11,16,2300,245, 7.6,  7.3,999
1990,11,16,2330,254, 7.6,  7.2,999
1990,11,17,0000,232, 7.8,  7.4,999
1990,11,17,0030,261, 7.8,  7.3,999
1990,11,17,0100,260, 7.1,  7.3,999
1990,11,17,0130,270, 7.1,  7.3,999
1990,11,17,0200,285, 6.9,  7.3,999
1990,11,17,0230,285, 6.9,  7.4,999
1990,11,17,0300,289, 8.3,  7.5,999
1990,11,17,0330,238, 8.3,  7.8,999
1990,11,17,0400,239, 7.8,  7.7,999
1990,11,17,0430,289, 7.8,  7.7,999
1990,11,17,0500,258, 7.2,  7.7,999
1990,11,17,0530,248, 7.2,  7.8,999
1990,11,17,0600,292, 8.1,  7.8,999
1990,11,17,0630,294, 8.1,  7.9,999
1990,11,17,0700,273, 9.0,  8.0,999
1990,11,17,0730,273, 9.0,  8.1,999
1990,11,17,0800,237, 7.9,  8.1,999
1990,11,17,0830,268, 7.9,  8.1,999
1990,11,17,0900,285, 8.6,  8.2,999
1990,11,17,0930,298, 8.6,  8.2,999
1990,11,17,1000,301, 9.3,  8.3,999
1990,11,17,1030,301, 9.3,  8.6,999
1990,11,17,1100,303, 8.2,  8.7,999
1990,11,17,1130,301, 8.2,  8.8,999
1990,11,17,1200,298, 9.7,  8.9,999
1990,11,17,1230,301, 9.7,  9.0,999
1990,11,17,1300,303, 8.7,  9.1,999
1990,11,17,1330,302, 8.7,  9.1,999
1990,11,17,1400,301, 8.1,  9.2,999
1990,11,17,1430,297, 8.1,  9.1,999
1990,11,17,1500,295, 8.9,  9.0,999
1990,11,17,1530,292, 8.9,  9.0,999
1990,11,17,1600,294,10.3,  9.3,999
1990,11,17,1630,295,10.3,  9.3,999
1990,11,17,1700,289, 9.3,  9.1,999
1990,11,17,1730,286, 9.3,  8.9,999
1990,11,17,1800,289, 9.3,  8.9,999
1990,11,17,1830,290, 9.3,  8.8,999
1990,11,17,1900,295, 9.6,  8.8,999
1990,11,17,1930,298, 9.6,  8.7,999
1990,11,17,2000,293, 9.5,  8.7,999
1990,11,17,2030,291, 9.5,  8.7,999
1990,11,17,2100,292, 8.8,  8.8,999
1990,11,17,2130,283, 8.8,  8.7,999
1990,11,17,2200,279, 8.9,  8.6,999
1990,11,17,2230,289, 8.9,  8.7,999
1990,11,17,2300,286, 8.1,  8.7,999
1990,11,17,2330,285, 8.1,  8.8,999
1990,11,18,0000,267, 8.7,  8.7,999
1990,11,18,0030,267, 8.7,  8.8,999
1990,11,18,0100,273, 9.8,  8.8,999
1990,11,18,0130,273, 9.8,  8.6,999
1990,11,18,0200,273, 8.4,  8.5,999
1990,11,18,0230,273, 8.4,  8.6,999
1990,11,18,0300,266, 7.8,  8.5,999
1990,11,18,0330,272, 7.8,  8.5,999
1990,11,18,0400,279, 8.9,  8.5,999
1990,11,18,0430,274, 8.9,  8.5,999
1990,11,18,0500,283, 8.9,  8.3,999
1990,11,18,0530,279, 8.9,  8.3,999
1990,11,18,0600,276, 8.4,  8.1,999
1990,11,18,0630,276, 8.4,  8.0,999
1990,11,18,0700,276, 9.0,  7.8,999
1990,11,18,0730,277, 9.0,  7.6,999
1990,11,18,0800,286,10.0,  7.6,999
1990,11,18,0830,286,10.0,  7.6,999
1990,11,18,0900,293,12.6,  8.0,999
1990,11,18,0930,295,12.6,  8.1,999
1990,11,18,1000,302,13.4,  7.7,999
1990,11,18,1030,305,13.4,  7.6,999
1990,11,18,1100,306,13.0,  7.0,999
1990,11,18,1130,309,13.0,  6.2,999
1990,11,18,1200,300,12.9,  5.9,999
1990,11,18,1230,297,12.9,  5.7,999
1990,11,18,1300,289,10.8,  5.6,999
1990,11,18,1330,285,10.8,  6.0,999
1990,11,18,1400,292, 9.8,  6.0,999
1990,11,18,1430,292, 9.8,  5.9,999
1990,11,18,1500,291,13.1,  5.6,999
1990,11,18,1530,291,13.1,  5.4,999
1990,11,18,1600,287,12.8,  4.9,999
1990,11,18,1630,285,12.8,  4.7,999
1990,11,18,1700,282,11.9,  4.8,999
1990,11,18,1730,278,11.9,  4.5,999
1990,11,18,1800,286,11.8,  4.8,999
1990,11,18,1830,285,11.8,  5.0,999
1990,11,18,1900,290,12.7,  4.9,999
1990,11,18,1930,287,12.7,  4.8,999
1990,11,18,2000,292,11.9,  4.3,999
1990,11,18,2030,283,11.9,  4.4,999
1990,11,18,2100,280,10.9,  4.6,999
1990,11,18,2130,290,10.9,  4.3,999
1990,11,18,2200,287,10.1,  4.0,999
1990,11,18,2230,254,10.1,  4.1,999
1990,11,18,2300,300,11.4,  3.9,999
1990,11,18,2330,304,11.4,  3.2,999
1990,11,19,0000,267, 9.1,  3.2,999
1990,11,19,0030,263, 9.1,  3.2,999
1990,11,19,0100,269, 8.5,  3.7,999
1990,11,19,0130,271, 8.5,  3.8,999
1990,11,19,0200,270, 9.0,  3.9,999
1990,11,19,0230,295, 9.0,  3.8,999
1990,11,19,0300,283,10.5,  2.9,999
1990,11,19,0330,288,10.5,  3.4,999
1990,11,19,0400,270, 6.8,  2.8,999
1990,11,19,0430,255, 6.8,  3.4,999
1990,11,19,0500,262, 7.2,  3.7,999
1990,11,19,0530,262, 7.2,  3.7,999
1990,11,19,0600,257, 8.2,  3.5,999
1990,11,19,0630,251, 8.2,  3.8,999
1990,11,19,0700,290, 7.0,  3.8,999
1990,11,19,0730,293, 7.0,  3.7,999
1990,11,19,0800,285, 8.5,  3.7,999
1990,11,19,0830,286, 8.5,  3.5,999
1990,11,19,0900,288, 7.9,  3.5,999
1990,11,19,0930,287, 7.9,  3.8,999
1990,11,19,1000,270, 6.9,  3.8,999
1990,11,19,1030,270, 6.9,  4.0,999
1990,11,19,1100,276, 5.8,  4.2,999
1990,11,19,1130,279, 5.8,  3.9,999
1990,11,19,1200,278, 6.7,  4.0,999
1990,11,19,1230,254, 6.7,  4.5,999
1990,11,19,1300,293, 6.3,  4.4,999
1990,11,19,1330,294, 6.3,  3.9,999
1990,11,19,1400,272, 7.0,  3.8,999
1990,11,19,1430,257, 7.0,  3.3,999
1990,11,19,1500,279, 7.3,  3.0,999
1990,11,19,1530,276, 7.3,  3.1,999
1990,11,19,1600,265, 5.7,  3.3,999
1990,11,19,1630,255, 5.7,  3.4,999
1990,11,19,1700,246, 5.2,  3.4,999
1990,11,19,1730,271, 5.2,  3.5,999
1990,11,19,1800,273, 5.1,  3.5,999
1990,11,19,1830,279, 5.1,  3.7,999
1990,11,19,1900,274, 4.6,  3.5,999
1990,11,19,1930,226, 4.6,  3.3,999
1990,11,19,2000,251, 4.7,  3.3,999
1990,11,19,2030,277, 4.7,  3.5,999
1990,11,19,2100,263, 4.0,  3.3,999
1990,11,19,2130,261, 4.0,  3.3,999
1990,11,19,2200,244, 5.4,  3.3,999
1990,11,19,2230,257, 5.4,  3.8,999
1990,11,19,2300,255, 5.0,  4.2,999
1990,11,19,2330,254, 5.0,  4.2,999
1990,11,20,0000,250, 5.1,  4.2,999
1990,11,20,0030,254, 5.1,  4.3,999
1990,11,20,0100,252, 6.3,  4.3,999
1990,11,20,0130,258, 6.3,  4.2,999
1990,11,20,0200,263, 6.3,  4.2,999
1990,11,20,0230,259, 6.3,  4.2,999
1990,11,20,0300,244, 7.2,  4.0,999
1990,11,20,0330,232, 7.2,  3.9,999
1990,11,20,0400,218, 7.3, 99.9,999
1990,11,20,0430,222, 7.3, 99.9,999
1990,11,20,0500,222, 7.7, 99.9,999
1990,11,20,0530,222, 7.7, 99.9,999
1990,11,20,0600,230, 6.7, 99.9,999
1990,11,20,0630,209, 6.7, 99.9,999
1990,11,20,0700,219, 5.8, 99.9,999
1990,11,20,0730,204, 5.8, 99.9,999
1990,11,20,0800,192, 7.4, 99.9,999
1990,11,20,0830,206, 7.4, 99.9,999
1990,11,20,0900,210, 7.8, 99.9,999
1990,11,20,0930,213, 7.8, 99.9,999
1990,11,20,1000,213, 8.1, 99.9,999
1990,11,20,1030,219, 8.1, 99.9,999
1990,11,20,1100,222, 8.7, 99.9,999
1990,11,20,1130,254, 8.7, 99.9,999
1990,11,20,1200,257, 7.5, 99.9,999
1990,11,20,1230,273, 7.5, 99.9,999
1990,11,20,1300,270, 8.1, 99.9,999
1990,11,20,1330,274, 8.1, 99.9,999
1990,11,20,1400,280, 8.5, 99.9,999
1990,11,20,1430,285, 8.5, 99.9,999
1990,11,20,1500,288, 7.0, 99.9,999
1990,11,20,1530,280, 7.0, 99.9,999
1990,11,20,1600,267, 4.4, 99.9,999
1990,11,20,1630,263, 4.4, 99.9,999
1990,11,20,1700,259, 4.8, 99.9,999
1990,11,20,1730,222, 4.8, 99.9,999
1990,11,20,1800,216, 6.8, 99.9,999
1990,11,20,1830,212, 6.8, 99.9,999
1990,11,20,1900,235, 7.9, 99.9,999
1990,11,20,1930,238, 7.9, 99.9,999
1990,11,20,2000,263, 8.3, 99.9,999
1990,11,20,2030,286, 8.3, 99.9,999
1990,11,20,2100,280, 9.0, 99.9,999
1990,11,20,2130,276, 9.0, 99.9,999
1990,11,20,2200,280, 9.6, 99.9,999
1990,11,20,2230,278, 9.6, 99.9,999
1990,11,20,2300,273, 9.0, 99.9,999
1990,11,20,2330,274, 9.0, 99.9,999
1990,11,22,0000,277, 9.2, 99.9,999
1990,11,22,0030,289, 9.2, 99.9,999
1990,11,22,0100,292, 9.4, 99.9,999
1990,11,22,0130,285, 9.4, 99.9,999
1990,11,22,0200,289, 8.7, 99.9,999
1990,11,22,0230,292, 8.7, 99.9,999
1990,11,22,0300,288, 8.6, 99.9,999
1990,11,22,0330,287, 8.6, 99.9,999
1990,11,22,0400,286, 5.5, 99.9,999
1990,11,22,0430,282, 5.5, 99.9,999
1990,11,22,0500,279, 3.1, 99.9,999
1990,11,22,0530,282, 3.1, 99.9,999
1990,11,22,0600,289, 4.2, 99.9,999
1990,11,22,0630,242, 4.2, 99.9,999
1990,11,22,0700,236, 3.8, 99.9,999
1990,11,22,0730,231, 3.8, 99.9,999
1990,11,22,0800,238, 4.2, 99.9,999
1990,11,22,0830,277, 4.2, 99.9,999
1990,11,22,0900,278, 3.3, 99.9,999
1990,11,22,0930,270, 3.3, 99.9,999
1990,11,22,1000,258, 2.9, 99.9,999
1990,11,22,1030,273, 2.9, 99.9,999
1990,11,22,1100,279, 3.0, 99.9,999
1990,11,22,1130,232, 3.0, 99.9,999
1990,11,22,1200,240, 2.9, 99.9,999
1990,11,22,1230,268, 2.9, 99.9,999
1990,11,22,1300,229, 2.4, 99.9,999
1990,11,22,1330,257, 2.4, 99.9,999
1990,11,22,1400,257, 2.2, 99.9,999
1990,11,22,1430,257, 2.2, 99.9,999
1990,11,22,1500,243, 1.4, 99.9,999
1990,11,22,1530,240, 1.4, 99.9,999
1990,11,22,1600,197, 2.1, 99.9,999
1990,11,22,1630,176, 2.1, 99.9,999
1990,11,22,1700,175, 1.8, 99.9,999
1990,11,22,1730,181, 1.8, 99.9,999
1990,11,22,1800,170, 1.6, 99.9,999
1990,11,22,1830,149, 1.6, 99.9,999
1990,11,22,1900,139, 2.4, 99.9,999
1990,11,22,1930,105, 2.4, 99.9,999
1990,11,22,2000,105, 2.9, 99.9,999
1990,11,22,2030,103, 2.9, 99.9,999
1990,11,22,2100,99, 3.3, 99.9,999
1990,11,22,2130,127, 3.3, 99.9,999
1990,11,22,2200,109, 4.5, 99.9,999
1990,11,22,2230,116, 4.5, 99.9,999
1990,11,22,2300,107, 4.8, 99.9,999
1990,11,22,2330,105, 4.8, 99.9,999
1990,11,22,0000,113, 4.9, 99.9,999
1990,11,22,0030,139, 4.9, 99.9,999
1990,11,22,0100,114, 5.3, 99.9,999
1990,11,22,0130,119, 5.3, 99.9,999
1990,11,22,0200,126, 4.4, 99.9,999
1990,11,22,0230,139, 4.4, 99.9,999
1990,11,22,0300,150, 3.4, 99.9,999
1990,11,22,0330,152, 3.4, 99.9,999
1990,11,22,0400,150, 3.4, 99.9,999
1990,11,22,0430,149, 3.4, 99.9,999
1990,11,22,0500,136, 4.4, 99.9,999
1990,11,22,0530,139, 4.4, 99.9,999
1990,11,22,0600,141, 2.9, 99.9,999
1990,11,22,0630,142, 2.9, 99.9,999
1990,11,22,0700,137, 2.2, 99.9,999
1990,11,22,0730,120, 2.2, 99.9,999
1990,11,22,0800,114, 2.0, 99.9,999
1990,11,22,0830,123, 2.0, 99.9,999
1990,11,22,0900,93, 2.5, 99.9,999
1990,11,22,0930,93, 2.5, 99.9,999
1990,11,22,1000,89, 2.5, 99.9,999
1990,11,22,1030,93, 2.5, 99.9,999
1990,11,22,1100,89, 2.6, 99.9,999
1990,11,22,1130,35, 2.6, 99.9,999
1990,11,22,1200,55, 2.8, 99.9,999
1990,11,22,1230,51, 2.8, 99.9,999
1990,11,22,1300,52, 3.3, 99.9,999
1990,11,22,1330,47, 3.3, 99.9,999
1990,11,22,1400,51, 3.3, 99.9,999
1990,11,22,1430,55, 3.3, 99.9,999
1990,11,22,1500,59, 3.4, 99.9,999
1990,11,22,1530,64, 3.4, 99.9,999
1990,11,22,1600,70, 3.4, 99.9,999
1990,11,22,1630,50, 3.4, 99.9,999
1990,11,22,1700,45, 3.9, 99.9,999
1990,11,22,1730,46, 3.9, 99.9,999
1990,11,22,1800,48, 4.3, 99.9,999
1990,11,22,1830,44, 4.3, 99.9,999
1990,11,22,1900,45, 3.9, 99.9,999
1990,11,22,1930,40, 3.9, 99.9,999
1990,11,22,2000,50, 4.0, 99.9,999
1990,11,22,2030,51, 4.0, 99.9,999
1990,11,22,2100,47, 3.7, 99.9,999
1990,11,22,2130,57, 3.7, 99.9,999
1990,11,22,2200,46, 3.7, 99.9,999
1990,11,22,2230,54, 3.7, 99.9,999
1990,11,22,2300,35, 2.6, 99.9,999
1990,11,22,2330,21, 2.6, 99.9,999
1990,11,23,0000,27, 3.4, 99.9,999
1990,11,23,0030,7, 3.4, 99.9,999
1990,11,23,0100,20, 4.0, 99.9,999
1990,11,23,0130,20, 4.0, 99.9,999
1990,11,23,0200,28, 4.8, 99.9,999
1990,11,23,0230,35, 4.8, 99.9,999
1990,11,23,0300,33, 5.4, 99.9,999
1990,11,23,0330,32, 5.4, 99.9,999
1990,11,23,0400,31, 4.0, 99.9,999
1990,11,23,0430,29, 4.0, 99.9,999
1990,11,23,0500,19, 2.8, 99.9,999
1990,11,23,0530,360, 2.8, 99.9,999
1990,11,23,0600,322, 1.8, 99.9,999
1990,11,23,0630,315, 1.8, 99.9,999
1990,11,23,0700,312, 2.5, 99.9,999
1990,11,23,0730,315, 2.5, 99.9,999
1990,11,23,0800,305, 2.4, 99.9,999
1990,11,23,0830,304, 2.4, 99.9,999
1990,11,23,0900,306, 2.1, 99.9,999
1990,11,23,0930,319, 2.1, 99.9,999
1990,11,23,1000,282, 1.9, 99.9,999
1990,11,23,1030,274, 1.9, 99.9,999
1990,11,23,1100,270, 2.1, 99.9,999
1990,11,23,1130,283, 2.1, 99.9,999
1990,11,23,1200,282, 2.3, 99.9,999
1990,11,23,1230,284, 2.3, 99.9,999
1990,11,23,1300,267, 2.7, 99.9,999
1990,11,23,1330,262, 2.7, 99.9,999
1990,11,23,1400,269, 3.2, 99.9,999
1990,11,23,1430,273, 3.2, 99.9,999
1990,11,23,1500,266, 3.3, 99.9,999
1990,11,23,1530,257, 3.3, 99.9,999
1990,11,23,1600,253, 3.5, 99.9,999
1990,11,23,1630,252, 3.5, 99.9,999
1990,11,23,1700,248, 4.0, 99.9,999
1990,11,23,1730,251, 4.0, 99.9,999
1990,11,23,1800,247, 4.0, 99.9,999
1990,11,23,1830,251, 4.0, 99.9,999
1990,11,23,1900,253, 3.7, 99.9,999
1990,11,23,1930,246, 3.7, 99.9,999
1990,11,23,2000,241, 3.3, 99.9,999
1990,11,23,2030,235, 3.3, 99.9,999
1990,11,23,2100,236, 3.7, 99.9,999
1990,11,23,2130,215, 3.7, 99.9,999
1990,11,23,2200,216, 3.8, 99.9,999
1990,11,23,2230,216, 3.8, 99.9,999
1990,11,23,2300,217, 3.5, 99.9,999
1990,11,23,2330,190, 3.5, 99.9,999
1990,11,24,0000,999,99.9, 99.9,999
1990,11,24,0030,999,99.9, 99.9,999
1990,11,24,0100,999,99.9, 99.9,999
1990,11,24,0130,999,99.9, 99.9,999
1990,11,24,0200,999,99.9, 99.9,999
1990,11,24,0230,999,99.9, 99.9,999
1990,11,24,0300,999,99.9, 99.9,999
1990,11,24,0330,999,99.9, 99.9,999
1990,11,24,0400,999,99.9, 99.9,999
1990,11,24,0430,999,99.9, 99.9,999
1990,11,24,0500,999,99.9, 99.9,999
1990,11,24,0530,999,99.9, 99.9,999
1990,11,24,0600,999,99.9, 99.9,999
1990,11,24,0630,999,99.9, 99.9,999
1990,11,24,0700,999,99.9, 99.9,999
1990,11,24,0730,999,99.9, 99.9,999
1990,11,24,0800,999,99.9, 99.9,999
1990,11,24,0830,999,99.9, 99.9,999
1990,11,24,0900,999,99.9, 99.9,999
1990,11,24,0930,999,99.9, 99.9,999
1990,11,24,1000,999,99.9, 99.9,999
1990,11,24,1030,999,99.9, 99.9,999
1990,11,24,1100,999,99.9, 99.9,999
1990,11,24,1130,999,99.9, 99.9,999
1990,11,24,1200,999,99.9, 99.9,999
1990,11,24,1230,999,99.9, 99.9,999
1990,11,24,1300,999,99.9, 99.9,999
1990,11,24,1330,999,99.9, 99.9,999
1990,11,24,1400,999,99.9, 99.9,999
1990,11,24,1430,999,99.9, 99.9,999
1990,11,24,1500,999,99.9, 99.9,999
1990,11,24,1530,999,99.9, 99.9,999
1990,11,24,1600,999,99.9, 99.9,999
1990,11,24,1630,999,99.9, 99.9,999
1990,11,24,1700,999,99.9, 99.9,999
1990,11,24,1730,999,99.9, 99.9,999
1990,11,24,1800,999,99.9, 99.9,999
1990,11,24,1830,999,99.9, 99.9,999
1990,11,24,1900,999,99.9, 99.9,999
1990,11,24,1930,999,99.9, 99.9,999
1990,11,24,2000,999,99.9, 99.9,999
1990,11,24,2030,999,99.9, 99.9,999
1990,11,24,2100,999,99.9, 99.9,999
1990,11,24,2130,999,99.9, 99.9,999
1990,11,24,2200,999,99.9, 99.9,999
1990,11,24,2230,999,99.9, 99.9,999
1990,11,24,2300,999,99.9, 99.9,999
1990,11,24,2330,999,99.9, 99.9,999
1990,11,25,0000,999,99.9, 99.9,999
1990,11,25,0030,999,99.9, 99.9,999
1990,11,25,0100,999,99.9, 99.9,999
1990,11,25,0130,999,99.9, 99.9,999
1990,11,25,0200,999,99.9, 99.9,999
1990,11,25,0230,999,99.9, 99.9,999
1990,11,25,0300,999,99.9, 99.9,999
1990,11,25,0330,999,99.9, 99.9,999
1990,11,25,0400,999,99.9, 99.9,999
1990,11,25,0430,999,99.9, 99.9,999
1990,11,25,0500,999,99.9, 99.9,999
1990,11,25,0530,999,99.9, 99.9,999
1990,11,25,0600,999,99.9, 99.9,999
1990,11,25,0630,999,99.9, 99.9,999
1990,11,25,0700,999,99.9, 99.9,999
1990,11,25,0730,999,99.9, 99.9,999
1990,11,25,0800,999,99.9, 99.9,999
1990,11,25,0830,999,99.9, 99.9,999
1990,11,25,0900,999,99.9, 99.9,999
1990,11,25,0930,999,99.9, 99.9,999
1990,11,25,1000,999,99.9, 99.9,999
1990,11,25,1030,999,99.9, 99.9,999
1990,11,25,1100,999,99.9, 99.9,999
1990,11,25,1130,999,99.9, 99.9,999
1990,11,25,1200,999,99.9, 99.9,999
1990,11,25,1230,999,99.9, 99.9,999
1990,11,25,1300,999,99.9, 99.9,999
1990,11,25,1330,999,99.9, 99.9,999
1990,11,25,1400,999,99.9, 99.9,999
1990,11,25,1430,999,99.9, 99.9,999
1990,11,25,1500,999,99.9, 99.9,999
1990,11,25,1530,999,99.9, 99.9,999
1990,11,25,1600,999,99.9, 99.9,999
1990,11,25,1630,999,99.9, 99.9,999
1990,11,25,1700,999,99.9, 99.9,999
1990,11,25,1730,999,99.9, 99.9,999
1990,11,25,1800,999,99.9, 99.9,999
1990,11,25,1830,999,99.9, 99.9,999
1990,11,25,1900,999,99.9, 99.9,999
1990,11,25,1930,999,99.9, 99.9,999
1990,11,25,2000,999,99.9, 99.9,999
1990,11,25,2030,999,99.9, 99.9,999
1990,11,25,2100,999,99.9, 99.9,999
1990,11,25,2130,999,99.9, 99.9,999
1990,11,25,2200,999,99.9, 99.9,999
1990,11,25,2230,999,99.9, 99.9,999
1990,11,25,2300,999,99.9, 99.9,999
1990,11,25,2330,999,99.9, 99.9,999
1990,11,26,0000,999,99.9, 99.9,999
1990,11,26,0030,999,99.9, 99.9,999
1990,11,26,0100,999,99.9, 99.9,999
1990,11,26,0130,999,99.9, 99.9,999
1990,11,26,0200,999,99.9, 99.9,999
1990,11,26,0230,999,99.9, 99.9,999
1990,11,26,0300,999,99.9, 99.9,999
1990,11,26,0330,999,99.9, 99.9,999
1990,11,26,0400,999,99.9, 99.9,999
1990,11,26,0430,999,99.9, 99.9,999
1990,11,26,0500,999,99.9, 99.9,999
1990,11,26,0530,999,99.9, 99.9,999
1990,11,26,0600,999,99.9, 99.9,999
1990,11,26,0630,999,99.9, 99.9,999
1990,11,26,0700,999,99.9, 99.9,999
1990,11,26,0730,999,99.9, 99.9,999
1990,11,26,0800,999,99.9, 99.9,999
1990,11,26,0830,999,99.9, 99.9,999
1990,11,26,0900,999,99.9, 99.9,999
1990,11,26,0930,999,99.9, 99.9,999
1990,11,26,1000,999,99.9, 99.9,999
1990,11,26,1030,999,99.9, 99.9,999
1990,11,26,1100,999,99.9, 99.9,999
1990,11,26,1130,999,99.9, 99.9,999
1990,11,26,1200,999,99.9, 99.9,999
1990,11,26,1230,999,99.9, 99.9,999
1990,11,26,1300,999,99.9, 99.9,999
1990,11,26,1330,999,99.9, 99.9,999
1990,11,26,1400,999,99.9, 99.9,999
1990,11,26,1430,999,99.9, 99.9,999
1990,11,26,1500,999,99.9, 99.9,999
1990,11,26,1530,999,99.9, 99.9,999
1990,11,26,1600,999,99.9, 99.9,999
1990,11,26,1630,999,99.9, 99.9,999
1990,11,26,1700,999,99.9, 99.9,999
1990,11,26,1730,999,99.9, 99.9,999
1990,11,26,1800,999,99.9, 99.9,999
1990,11,26,1830,999,99.9, 99.9,999
1990,11,26,1900,999,99.9, 99.9,999
1990,11,26,1930,999,99.9, 99.9,999
1990,11,26,2000,999,99.9, 99.9,999
1990,11,26,2030,999,99.9, 99.9,999
1990,11,26,2100,999,99.9, 99.9,999
1990,11,26,2130,999,99.9, 99.9,999
1990,11,26,2200,999,99.9, 99.9,999
1990,11,26,2230,999,99.9, 99.9,999
1990,11,26,2300,999,99.9, 99.9,999
1990,11,26,2330,999,99.9, 99.9,999
1990,11,27,0000,999,99.9, 99.9,999
1990,11,27,0030,999,99.9, 99.9,999
1990,11,27,0100,999,99.9, 99.9,999
1990,11,27,0130,999,99.9, 99.9,999
1990,11,27,0200,999,99.9, 99.9,999
1990,11,27,0230,999,99.9, 99.9,999
1990,11,27,0300,999,99.9, 99.9,999
1990,11,27,0330,999,99.9, 99.9,999
1990,11,27,0400,999,99.9, 99.9,999
1990,11,27,0430,999,99.9, 99.9,999
1990,11,27,0500,999,99.9, 99.9,999
1990,11,27,0530,999,99.9, 99.9,999
1990,11,27,0600,999,99.9, 99.9,999
1990,11,27,0630,999,99.9, 99.9,999
1990,11,27,0700,999,99.9, 99.9,999
1990,11,27,0730,999,99.9, 99.9,999
1990,11,27,0800,999,99.9, 99.9,999
1990,11,27,0830,999,99.9, 99.9,999
1990,11,27,0900,999,99.9, 99.9,999
1990,11,27,0930,999,99.9, 99.9,999
1990,11,27,1000,999,99.9, 99.9,999
1990,11,27,1030,999,99.9, 99.9,999
1990,11,27,1100,999,99.9, 99.9,999
1990,11,27,1130,999,99.9, 99.9,999
1990,11,27,1200,999,99.9, 99.9,999
1990,11,27,1230,999,99.9, 99.9,999
1990,11,27,1300,999,99.9, 99.9,999
1990,11,27,1330,999,99.9, 99.9,999
1990,11,27,1400,999,99.9, 99.9,999
1990,11,27,1430,999,99.9, 99.9,999
1990,11,27,1500,999,99.9, 99.9,999
1990,11,27,1530,999,99.9, 99.9,999
1990,11,27,1600,999,99.9, 99.9,999
1990,11,27,1630,999,99.9, 99.9,999
1990,11,27,1700,999,99.9, 99.9,999
1990,11,27,1730,999,99.9, 99.9,999
1990,11,27,1800,999,99.9, 99.9,999
1990,11,27,1830,999,99.9, 99.9,999
1990,11,27,1900,999,99.9, 99.9,999
1990,11,27,1930,999,99.9, 99.9,999
1990,11,27,2000,999,99.9, 99.9,999
1990,11,27,2030,999,99.9, 99.9,999
1990,11,27,2100,999,99.9, 99.9,999
1990,11,27,2130,999,99.9, 99.9,999
1990,11,27,2200,999,99.9, 99.9,999
1990,11,27,2230,999,99.9, 99.9,999
1990,11,27,2300,999,99.9, 99.9,999
1990,11,27,2330,999,99.9, 99.9,999
1990,11,28,0000,999,99.9, 99.9,999
1990,11,28,0030,999,99.9, 99.9,999
1990,11,28,0100,999,99.9, 99.9,999
1990,11,28,0130,999,99.9, 99.9,999
1990,11,28,0200,999,99.9, 99.9,999
1990,11,28,0230,999,99.9, 99.9,999
1990,11,28,0300,999,99.9, 99.9,999
1990,11,28,0330,999,99.9, 99.9,999
1990,11,28,0400,999,99.9, 99.9,999
1990,11,28,0430,999,99.9, 99.9,999
1990,11,28,0500,999,99.9, 99.9,999
1990,11,28,0530,999,99.9, 99.9,999
1990,11,28,0600,999,99.9, 99.9,999
1990,11,28,0630,999,99.9, 99.9,999
1990,11,28,0700,999,99.9, 99.9,999
1990,11,28,0730,999,99.9, 99.9,999
1990,11,28,0800,999,99.9, 99.9,999
1990,11,28,0830,999,99.9, 99.9,999
1990,11,28,0900,999,99.9, 99.9,999
1990,11,28,0930,999,99.9, 99.9,999
1990,11,28,1000,999,99.9, 99.9,999
1990,11,28,1030,999,99.9, 99.9,999
1990,11,28,1100,999,99.9, 99.9,999
1990,11,28,1130,999,99.9, 99.9,999
1990,11,28,1200,999,99.9, 99.9,999
1990,11,28,1230,999,99.9, 99.9,999
1990,11,28,1300,999,99.9, 99.9,999
1990,11,28,1330,999,99.9, 99.9,999
1990,11,28,1400,999,99.9, 99.9,999
1990,11,28,1430,999,99.9, 99.9,999
1990,11,28,1500,999,99.9, 99.9,999
1990,11,28,1530,999,99.9, 99.9,999
1990,11,28,1600,999,99.9, 99.9,999
1990,11,28,1630,999,99.9, 99.9,999
1990,11,28,1700,999,99.9, 99.9,999
1990,11,28,1730,999,99.9, 99.9,999
1990,11,28,1800,999,99.9, 99.9,999
1990,11,28,1830,999,99.9, 99.9,999
1990,11,28,1900,999,99.9, 99.9,999
1990,11,28,1930,999,99.9, 99.9,999
1990,11,28,2000,999,99.9, 99.9,999
1990,11,28,2030,999,99.9, 99.9,999
1990,11,28,2100,999,99.9, 99.9,999
1990,11,28,2130,999,99.9, 99.9,999
1990,11,28,2200,999,99.9, 99.9,999
1990,11,28,2230,999,99.9, 99.9,999
1990,11,28,2300,999,99.9, 99.9,999
1990,11,28,2330,999,99.9, 99.9,999
1990,11,29,0000,999,99.9, 99.9,999
1990,11,29,0030,999,99.9, 99.9,999
1990,11,29,0100,999,99.9, 99.9,999
1990,11,29,0130,999,99.9, 99.9,999
1990,11,29,0200,999,99.9, 99.9,999
1990,11,29,0230,999,99.9, 99.9,999
1990,11,29,0300,999,99.9, 99.9,999
1990,11,29,0330,999,99.9, 99.9,999
1990,11,29,0400,999,99.9, 99.9,999
1990,11,29,0430,999,99.9, 99.9,999
1990,11,29,0500,999,99.9, 99.9,999
1990,11,29,0530,999,99.9, 99.9,999
1990,11,29,0600,999,99.9, 99.9,999
