,Datum ,NO (Âµg/mÂ³),NO2 (Âµg/mÂ³),Ozon (Âµg/mÂ³),Temperatur (Â°C),Globalstrahlung (W/mÂ²),Niederschlag (mm),Windrichtung (Â°),Windgeschwindigkeit (m/s),Unnamed: 9,Unnamed: 10,NO (Âµg/mÂ³).1,NO Max,NO2 (Âµg/mÂ³).1,NO2 Max,Ozon (Âµg/mÂ³).1,Ozon Max,Temperatur (Â°C).1,Globalstrahlung (W/mÂ²).1,Niederschlag (mm).1,Temperatur (Â°C).2,Temperatur (Â°C).3,Ozon-8h-Mittel 12-20h,Unnamed: 23,Wind-G mittel (m/s),Wind-G Max,NO2 (ppb)
3767,2020-03-19 11:30:00,14.3,25.6,47.4,14.5,624.0,0.0,335.0,1.4,,,,,,,,,,,,,,,16.4,,,13.13273857950795
3768,2020-03-19 12:00:00,15.4,27.1,48.2,15.8,645.0,0.0,323.0,1.2,,,,,,,,,,,,,,,19,,,13.96506447995517
3769,2020-03-19 12:30:00,12.9,26.2,53.6,16.3,657.0,0.0,343.0,1.6,,,,,,,,,,,,,,,21.6,,,13.524642708718643
3770,2020-03-19 13:00:00,8.6,20.9,69.0,16.9,662.0,0.0,330.0,1.8,,,,,,,,,,,,,,,24.2,,,10.811105651699828
3771,2020-03-19 13:30:00,7.4,17.7,76.5,17.5,640.0,0.0,328.0,1.9,,,,,,,,,,,,,,,27.8,,,9.174756551740877
3772,2020-03-19 14:00:00,7.7,17.8,77.5,17.9,548.0,0.0,318.0,1.6,,,,,,,,,,,,,,,32.4,,,9.239289206646403
3773,2020-03-19 14:30:00,11.6,22.4,74.3,18.3,580.0,0.0,311.0,1.6,,,,,,,,,,,,,,,36.8,,,11.642950031715255
3774,2020-03-19 15:00:00,9.1,20.8,78.9,18.4,526.0,0.0,301.0,1.8,,,,,,,,,,,,,,,41.1,,,10.815020234469419
3775,2020-03-19 15:30:00,8.5,19.3,82.6,18.9,462.0,0.0,312.0,1.6,,,,,,,,,,,,,,,45.6,,,10.052300787551635
3776,2020-03-19 16:00:00,7.7,20.0,83.5,19.0,392.0,0.0,329.0,1.6,,,,,,,,,,,,,,,50.4,,,10.420458825838823
3777,2020-03-19 16:30:00,6.9,20.2,84.6,18.9,284.0,0.0,321.0,1.6,,,,,,,,,,,,,,,55.2,,,10.521060927903783
3778,2020-03-19 17:00:00,7.3,19.8,84.3,18.6,79.0,0.0,325.0,1.7,,,,,,,,,,,,,,,59.9,,,10.302129638247791
3779,2020-03-19 17:30:00,6.0,18.4,83.1,18.4,64.0,0.0,316.0,1.9,,,,,,,,,,,,,,,64.4,,,9.56713328433833
3780,2020-03-19 18:00:00,8.2,21.9,75.8,18.0,47.0,0.0,321.0,1.8,,,,,,,,,,,,,,,67.9,,,11.371345757047939
3781,2020-03-19 18:30:00,7.8,26.7,69.1,17.3,26.0,0.0,314.0,1.6,,,,,,,,,,,,,,,70.3,,,13.830363597683117
3782,2020-03-19 19:00:00,4.4,28.0,66.2,16.6,10.0,0.0,321.0,1.0,,,,,,,,,,,,,,,72.2,,,14.46879727092767
3783,2020-03-19 19:30:00,3.7,33.2,55.4,16.0,8.0,0.0,336.0,0.7,,,,,,,,,,,,,,,72.7,,,17.1203341138304
3784,2020-03-19 20:00:00,1.3,26.9,54.3,15.4,8.0,0.0,2.0,0.6,,,,,,,,,,,,,,,73,,,13.842811792549512
3785,2020-03-19 20:30:00,1.7,34.5,41.2,15.0,8.0,0.0,300.0,0.3,,,,,,,,,,,,,,,72.3,,,17.729181031654672
3786,2020-03-19 21:00:00,1.0,20.5,62.9,15.1,8.0,0.0,48.0,0.7,,,,,,,,,,,,,,,71.9,,,10.53838674640336
3787,2020-03-19 21:30:00,0.5,17.7,73.8,15.4,8.0,0.0,297.0,0.7,,,,,,,,,,,,,,,71.7,,,9.108467238963806
3788,2020-03-19 22:00:00,1.3,22.9,64.5,15.1,8.0,0.0,328.0,0.4,,,,,,,,,,,,,,,70.9,,,11.772149097201801
3789,2020-03-19 22:30:00,2.6,32.8,46.4,14.2,7.0,0.0,283.0,0.7,,,,,,,,,,,,,,,69.2,,,16.808772560369153
3790,2020-03-19 23:00:00,5.3,30.7,49.6,13.9,8.0,0.0,298.0,0.9,,,,,,,,,,,,,,,67.3,,,15.716175949491857
3791,2020-03-19 23:30:00,1.5,26.9,49.3,13.5,8.0,0.0,284.0,0.8,,,,,,,,,,,,,,,65.3,,,13.751661758219782
3792,2020-03-20 00:00:00,0.8,21.0,52.2,13.0,8.0,0.0,302.0,1.0,,,,,,,,,,,,,,,63.3,,,10.716772232293232
3793,2020-03-20 00:30:00,1.6,22.1,47.3,12.3,8.0,0.0,345.0,0.7,,,,,,,,,,,,,,,61,,,11.250537630937668
3794,2020-03-20 01:00:00,0.4,20.2,44.4,12.1,8.0,0.0,311.0,0.6,,,,,,,,,,,,,,,58.5,,,10.276091866750743
3795,2020-03-20 01:30:00,0.0,19.9,42.4,12.1,8.0,0.0,317.0,0.9,,,,,,,,,,,,,,,55.9,,,10.123476641006919
3796,2020-03-20 02:00:00,0.0,19.0,45.3,12.1,8.0,0.0,302.0,0.8,,,,,,,,,,,,,,,54,,,9.66563096377545
3797,2020-03-20 02:30:00,0.0,19.5,,11.9,8.0,0.0,322.0,0.9,,,,,,,,,,,,,,,53,,,9.913034378222564
3798,2020-03-20 03:00:00,0.0,19.8,39.9,11.7,8.0,0.0,287.0,1.1,,,,,,,,,,,,,,,51.3,,,10.058480299759667
3799,2020-03-20 03:30:00,0.0,20.0,39.0,11.4,8.0,0.0,345.0,0.8,,,,,,,,,,,,,,,50.2,,,10.149380656828466
3800,2020-03-20 04:00:00,0.0,19.9,37.2,11.3,8.0,0.0,272.0,0.8,,,,,,,,,,,,,,,49,,,10.095084769621097
3801,2020-03-20 04:30:00,0.0,19.2,32.7,10.5,8.0,0.0,36.0,0.5,,,,,,,,,,,,,,,48.5,,,9.712588122920467
3802,2020-03-20 05:00:00,0.0,22.7,27.2,10.3,8.0,0.0,189.0,0.5,,,,,,,,,,,,,,,46.1,,,11.475015322604333
3803,2020-03-20 05:30:00,1.5,29.6,18.6,10.4,8.0,0.0,40.0,0.5,,,,,,,,,,,,,,,42.4,,,14.96829446550938
3804,2020-03-20 06:00:00,0.1,27.9,19.4,10.0,8.0,0.0,167.0,0.6,,,,,,,,,,,,,,,39.4,,,14.088726060476079
3805,2020-03-20 06:30:00,1.5,29.1,15.3,9.7,9.0,0.0,150.0,0.4,,,,,,,,,,,,,,,37.3,,,14.67912361212659
3806,2020-03-20 07:00:00,2.7,34.3,8.5,9.4,24.0,0.0,147.0,0.7,,,,,,,,,,,,,,,34.6,,,17.283845968604833
3807,2020-03-20 07:30:00,24.6,47.7,6.8,10.0,68.0,0.0,207.0,0.4,,,,,,,,,,,,,,,31.7,,,24.087176813072006
3808,2020-03-20 08:00:00,32.8,51.5,8.4,10.4,86.0,0.0,175.0,0.6,,,,,,,,,,,,,,,28.8,,,26.04280962749098
3809,2020-03-20 08:30:00,51.0,52.5,9.8,10.6,179.0,0.0,299.0,1.0,,,,,,,,,,,,,,,26.3,,,26.567221045895554
3810,2020-03-20 09:00:00,39.5,48.0,13.4,11.1,275.0,0.0,296.0,0.6,,,,,,,,,,,,,,,24.3,,,24.332832486692606
3811,2020-03-20 09:30:00,52.6,52.4,12.7,12.0,307.0,0.0,281.0,0.7,,,,,,,,,,,,,,,22.3,,,26.64744770005957
3812,2020-03-20 10:00:00,30.6,46.7,22.4,12.6,308.0,0.0,287.0,0.7,,,,,,,,,,,,,,,20.8,,,23.79874607442698
3813,2020-03-20 10:30:00,22.5,36.2,34.4,13.5,473.0,0.0,310.0,1.3,,,,,,,,,,,,,,,21.6,,,18.505953741544836
3814,2020-03-20 11:00:00,17.1,31.3,39.0,13.8,564.0,0.0,321.0,2.0,,,,,,,,,,,,,,,21.6,,,16.01775041251588
3815,2020-03-20 11:30:00,14.3,23.9,46.1,14.6,559.0,0.0,310.0,2.2,,,,,,,,,,,,,,,22,,,12.264905005738386
3816,2020-03-20 12:00:00,9.9,18.3,55.4,15.1,555.0,0.0,318.0,2.5,,,,,,,,,,,,,,,23.1,,,9.407437924838122
3817,2020-03-20 12:30:00,8.3,17.6,61.2,16.2,624.0,0.0,310.0,3.0,,,,,,,,,,,,,,,24.9,,,9.082117370890597
3818,2020-03-20 13:00:00,7.8,15.5,70.5,17.0,590.0,0.0,315.0,3.2,,,,,,,,,,,,,,,27.6,,,8.02056991081903
3819,2020-03-20 13:30:00,7.1,14.8,73.0,17.5,585.0,0.0,314.0,3.6,,,,,,,,,,,,,,,31,,,7.671547851173164
3820,2020-03-20 14:00:00,4.7,11.9,83.5,18.3,551.0,0.0,319.0,3.6,,,,,,,,,,,,,,,35,,,6.1853172043487294
3821,2020-03-20 14:30:00,5.7,10.5,88.8,18.7,545.0,0.0,330.0,3.0,,,,,,,,,,,,,,,39.6,,,5.465123145194443
3822,2020-03-20 15:00:00,6.7,11.8,85.5,18.7,458.0,0.0,320.0,2.9,,,,,,,,,,,,,,,44.4,,,6.141757439361375
3823,2020-03-20 15:30:00,5.1,11.3,82.8,18.5,379.0,0.0,331.0,2.9,,,,,,,,,,,,,,,49.2,,,5.877482975711379
3824,2020-03-20 16:00:00,6.3,13.4,77.6,18.4,364.0,0.0,332.0,2.6,,,,,,,,,,,,,,,53.5,,,6.967368804898568
3825,2020-03-20 16:30:00,5.8,13.7,71.9,18.1,278.0,0.0,332.0,2.5,,,,,,,,,,,,,,,57.4,,,7.1160248626476355
3826,2020-03-20 17:00:00,2.8,10.9,69.6,17.4,143.0,0.0,350.0,2.9,,,,,,,,,,,,,,,60.9,,,5.648047407006232
3827,2020-03-20 17:30:00,4.1,13.0,67.9,17.0,86.0,0.0,3.0,2.0,,,,,,,,,,,,,,,64.4,,,6.726929602622411
3828,2020-03-20 18:00:00,6.2,16.1,63.8,16.5,51.0,0.0,338.0,1.5,,,,,,,,,,,,,,,66.9,,,8.316687142282708
3829,2020-03-20 18:30:00,6.2,16.2,56.8,15.6,29.0,0.0,327.0,2.1,,,,,,,,,,,,,,,68.3,,,8.342341480843325
3830,2020-03-20 19:00:00,4.3,13.6,56.3,14.4,10.0,0.0,316.0,2.2,,,,,,,,,,,,,,,69.4,,,6.974341934114558
3831,2020-03-20 19:30:00,3.7,12.1,55.9,13.5,7.0,0.0,320.0,1.9,,,,,,,,,,,,,,,70,,,6.185691720240125
3832,2020-03-20 20:00:00,5.5,15.4,52.8,12.8,8.0,0.0,324.0,1.8,,,,,,,,,,,,,,,69.9,,,7.853473403941232
3833,2020-03-20 20:30:00,2.1,11.4,54.8,12.2,8.0,0.0,335.0,1.7,,,,,,,,,,,,,,,69.5,,,5.801411664532848
3834,2020-03-20 21:00:00,1.6,11.3,51.0,11.4,8.0,0.0,334.0,1.5,,,,,,,,,,,,,,,68.3,,,5.734400071108084
3835,2020-03-20 21:30:00,0.1,10.7,46.8,10.7,8.0,0.0,38.0,1.0,,,,,,,,,,,,,,,66.6,,,5.416560917943443
3836,2020-03-20 22:00:00,1.5,12.3,43.4,10.3,8.0,0.0,323.0,1.8,,,,,,,,,,,,,,,64.1,,,6.217739580089574
3837,2020-03-20 22:30:00,1.5,11.6,41.1,9.8,8.0,0.0,310.0,2.3,,,,,,,,,,,,,,,61.1,,,5.853540709797142
3838,2020-03-20 23:00:00,0.8,10.0,41.3,9.8,8.0,0.0,313.0,2.0,,,,,,,,,,,,,,,58.4,,,5.0461557843078815
3839,2020-03-20 23:30:00,0.4,8.4,45.3,10.4,8.0,0.0,347.0,2.2,,,,,,,,,,,,,,,56,,,4.247759240212121
3840,2020-03-21 00:00:00,0.0,7.2,47.0,10.5,8.0,0.0,75.0,2.2,,,,,,,,,,,,,,,54.1,,,3.6422205460951758
3841,2020-03-21 00:30:00,0.0,6.5,49.1,10.0,8.0,0.0,69.0,1.7,,,,,,,,,,,,,,,52.7,,,3.282319691508764
3842,2020-03-21 01:00:00,0.0,6.0,52.8,9.5,8.0,0.0,50.0,1.6,,,,,,,,,,,,,,,51.6,,,3.0244833343727637
3843,2020-03-21 01:30:00,0.0,5.4,58.5,9.2,8.0,0.0,68.0,1.7,,,,,,,,,,,,,,,51,,,2.719145878344719
3844,2020-03-21 02:00:00,0.0,5.3,60.5,8.9,8.0,0.0,87.0,1.8,,,,,,,,,,,,,,,50.8,,,2.66595570472147
3845,2020-03-21 02:30:00,0.0,5.2,65.1,8.5,8.0,0.0,61.0,1.4,,,,,,,,,,,,,,,51.4,,,2.611945162955164
3846,2020-03-21 03:00:00,0.0,5.0,67.8,8.3,8.0,0.0,51.0,1.6,,,,,,,,,,,,,,,52.1,,,2.5097023246040875
3847,2020-03-21 03:30:00,0.0,5.0,,8.0,8.0,0.0,78.0,1.3,,,,,,,,,,,,,,,51.8,,,2.5070272110941167
3848,2020-03-21 04:00:00,0.0,5.2,69.9,7.7,8.0,0.0,352.0,1.7,,,,,,,,,,,,,,,53,,,2.604526181487512
3849,2020-03-21 04:30:00,0.0,5.3,69.7,7.4,8.0,0.0,61.0,1.4,,,,,,,,,,,,,,,54,,,2.6517776031186258
3850,2020-03-21 05:00:00,0.0,5.8,67.1,7.3,8.0,0.0,357.0,1.7,,,,,,,,,,,,,,,55,,,2.900910924302188
3851,2020-03-21 05:30:00,0.4,6.0,64.6,7.3,8.0,0.01,358.0,1.6,,,,,,,,,,,,,,,56.2,,,3.000942335485022
3852,2020-03-21 06:00:00,2.3,8.1,61.0,7.1,8.0,0.07,340.0,1.5,,,,,,,,,,,,,,,57.4,,,4.048383030314013
3853,2020-03-21 06:30:00,0.0,6.6,60.6,6.6,8.0,0.29,353.0,0.9,,,,,,,,,,,,,,,58.7,,,3.2927972194228152
3854,2020-03-21 07:00:00,0.0,5.4,63.0,6.1,10.0,0.195,64.0,1.3,,,,,,,,,,,,,,,60.1,,,2.6892916115734473
3855,2020-03-21 07:30:00,0.3,6.4,63.6,5.8,19.0,0.145,61.0,1.2,,,,,,,,,,,,,,,61.4,,,3.183884431386879
3856,2020-03-21 08:00:00,0.7,6.5,68.9,5.7,30.0,0.265,14.0,1.5,,,,,,,,,,,,,,,62.8,,,3.232473409772978
3857,2020-03-21 08:30:00,1.2,6.9,68.5,5.6,50.0,0.335,47.0,1.6,,,,,,,,,,,,,,,64.1,,,3.430164298159806
3858,2020-03-21 09:00:00,0.0,4.6,72.5,5.5,58.0,0.215,49.0,2.1,,,,,,,,,,,,,,,65.4,,,2.285955830630146
3859,2020-03-21 09:30:00,0.5,5.2,71.9,5.7,66.0,0.07,51.0,1.9,,,,,,,,,,,,,,,66.3,,,2.585978727818383
3860,2020-03-21 10:00:00,0.5,5.7,71.3,6.0,58.0,0.09,50.0,1.8,,,,,,,,,,,,,,,67,,,2.8376801579715165
3861,2020-03-21 10:30:00,1.7,7.0,68.4,6.1,68.0,0.11,3.0,1.6,,,,,,,,,,,,,,,67.3,,,3.486118755743358
3862,2020-03-21 11:00:00,0.8,6.5,67.6,6.1,74.0,0.255,19.0,1.4,,,,,,,,,,,,,,,67.2,,,3.2371102731902606
3863,2020-03-21 11:30:00,3.6,9.2,62.7,5.9,68.0,0.62,16.0,1.4,,,,,,,,,,,,,,,67,,,4.578474606404753
3864,2020-03-21 12:00:00,0.5,6.1,63.7,5.5,74.0,0.67,50.0,1.3,,,,,,,,,,,,,,,66.6,,,3.0313762101834545
3865,2020-03-21 12:30:00,3.6,10.5,58.1,5.6,103.0,0.765,360.0,0.9,,,,,,,,,,,,,,,65.8,,,5.219815236330139
3866,2020-03-21 13:00:00,2.3,7.6,59.4,5.5,120.0,0.7,20.0,1.1,,,,,,,,,,,,,,,65.4,,,3.776796589736763
3867,2020-03-21 13:30:00,1.6,7.8,57.9,5.8,131.0,0.35,43.0,0.8,,,,,,,,,,,,,,,64.9,,,3.8803591507527586
3868,2020-03-21 14:00:00,1.4,7.6,59.6,6.1,140.0,0.235,23.0,0.9,,,,,,,,,,,,,,,64.9,,,3.784928934807074
3869,2020-03-21 14:30:00,1.2,6.6,59.6,6.2,150.0,0.125,44.0,1.0,,,,,,,,,,,,,,,64.8,,,3.2880890196452666
3870,2020-03-21 15:00:00,2.4,8.3,57.7,6.3,164.0,0.115,29.0,1.2,,,,,,,,,,,,,,,64.5,,,4.136501269332444
3871,2020-03-21 15:30:00,1.0,5.9,60.9,6.2,170.0,0.04,49.0,1.8,,,,,,,,,,,,,,,64.3,,,2.939352305440466
3872,2020-03-21 16:00:00,1.6,6.4,59.7,6.1,126.0,0.05,47.0,1.8,,,,,,,,,,,,,,,63.7,,,3.1873085766796416
3873,2020-03-21 16:30:00,2.2,7.8,59.5,6.1,116.0,0.04,5.0,1.3,,,,,,,,,,,,,,,63.2,,,3.884532327828313
3874,2020-03-21 17:00:00,2.3,7.9,57.6,6.0,69.0,0.07,41.0,1.4,,,,,,,,,,,,,,,62.2,,,3.932925131223681
3875,2020-03-21 17:30:00,0.7,6.6,58.5,5.8,61.0,0.07,44.0,1.3,,,,,,,,,,,,,,,61.4,,,3.283380819867719
3876,2020-03-21 18:00:00,0.5,6.3,58.8,5.5,37.0,0.045,54.0,1.6,,,,,,,,,,,,,,,60.6,,,3.1307655941238957
3877,2020-03-21 18:30:00,0.0,5.9,61.1,5.3,17.0,0.01,69.0,2.0,,,,,,,,,,,,,,,60.2,,,2.9298824036151703
3878,2020-03-21 19:00:00,0.0,5.4,62.3,5.1,9.0,0.01,60.0,1.9,,,,,,,,,,,,,,,59.8,,,2.6796612029375537
3879,2020-03-21 19:30:00,0.3,5.7,62.7,4.9,8.0,0.03,51.0,2.0,,,,,,,,,,,,,,,59.8,,,2.8264981834998393
3880,2020-03-21 20:00:00,1.0,5.9,63.1,4.8,8.0,0.045,53.0,1.6,,,,,,,,,,,,,,,59.8,,,2.9246213470455613
3881,2020-03-21 20:30:00,0.0,5.0,63.9,4.9,8.0,0.015,82.0,1.9,,,,,,,,,,,,,,,60.1,,,2.479384371491087
3882,2020-03-21 21:00:00,0.2,5.7,62.3,5.2,8.0,0.0,55.0,1.2,,,,,,,,,,,,,,,60.3,,,2.8295478129012057
3883,2020-03-21 21:30:00,0.0,4.7,62.9,5.2,8.0,0.0,69.0,2.0,,,,,,,,,,,,,,,60.6,,,2.333135915900994
3884,2020-03-21 22:00:00,0.0,4.2,63.9,5.0,8.0,0.0,70.0,2.5,,,,,,,,,,,,,,,60.9,,,2.0834319038353053
3885,2020-03-21 22:30:00,0.0,4.1,63.8,4.8,8.0,0.0,72.0,2.9,,,,,,,,,,,,,,,61.2,,,2.032363986929966
3886,2020-03-21 23:00:00,0.0,3.6,63.4,4.7,8.0,0.0,79.0,2.7,,,,,,,,,,,,,,,61.5,,,1.783872692988797
3887,2020-03-21 23:30:00,0.0,3.8,64.3,4.6,8.0,0.0,74.0,3.5,,,,,,,,,,,,,,,61.7,,,1.8822990360656489
3888,2020-03-22 00:00:00,0.0,3.5,66.5,4.4,8.0,0.0,80.0,3.6,,,,,,,,,,,,,,,62.2,,,1.7324480942821285
3889,2020-03-22 00:30:00,0.0,3.5,67.4,4.2,8.0,0.0,72.0,3.8,,,,,,,,,,,,,,,62.7,,,1.7311997079774757
3890,2020-03-22 01:00:00,0.0,3.3,66.9,3.9,8.0,0.0,71.0,3.7,,,,,,,,,,,,,,,63.2,,,1.630508435462182
3891,2020-03-22 01:30:00,0.0,3.4,66.7,3.6,8.0,0.0,69.0,2.8,,,,,,,,,,,,,,,63.8,,,1.6780987048045592
3892,2020-03-22 02:00:00,0.0,3.2,67.3,3.3,8.0,0.0,75.0,2.8,,,,,,,,,,,,,,,64.3,,,1.5776749436402628
3893,2020-03-22 02:30:00,,,68.3,3.1,8.0,0.0,72.0,2.8,,,,,,,,,,,,,,,64.7,,,
3894,2020-03-22 03:00:00,0.0,3.2,69.1,2.9,8.0,0.0,72.0,3.1,,,,,,,,,,,,,,,65.2,,,1.5753921801117545
3895,2020-03-22 03:30:00,0.0,3.2,69.9,2.8,8.0,0.0,65.0,2.6,,,,,,,,,,,,,,,65.6,,,1.5748214892296275
3896,2020-03-22 04:00:00,0.0,3.0,70.1,2.7,8.0,0.0,75.0,2.5,,,,,,,,,,,,,,,66,,,1.4758601234507818
3897,2020-03-22 04:30:00,0.0,2.9,,2.7,8.0,0.0,70.0,2.4,,,,,,,,,,,,,,,66.2,,,1.4266647860024222
3898,2020-03-22 05:00:00,0.0,3.3,69.8,2.5,8.0,0.0,67.0,2.2,,,,,,,,,,,,,,,66.7,,,1.6222690858514726
3899,2020-03-22 05:30:00,0.0,2.9,69.4,2.3,8.0,0.0,71.0,1.9,,,,,,,,,,,,,,,67.1,,,1.4245960315547117
3900,2020-03-22 06:00:00,1.0,4.3,68.3,2.1,8.0,0.0,79.0,1.6,,,,,,,,,,,,,,,67.4,,,2.1107983150423046
3901,2020-03-22 06:30:00,0.1,5.3,67.8,2.1,11.0,0.0,230.0,1.2,,,,,,,,,,,,,,,67.7,,,2.60168164412191
3902,2020-03-22 07:00:00,0.8,6.3,65.9,1.9,25.0,0.0,247.0,1.1,,,,,,,,,,,,,,,67.8,,,3.0903178778531397
3903,2020-03-22 07:30:00,3.7,7.1,66.2,2.0,66.0,0.0,275.0,1.4,,,,,,,,,,,,,,,68,,,3.4840054160704805
3904,2020-03-22 08:00:00,0.1,4.1,70.5,2.4,145.0,0.0,14.0,1.5,,,,,,,,,,,,,,,68.2,,,2.0148152423045587
3905,2020-03-22 08:30:00,0.2,3.6,72.3,3.1,309.0,0.0,55.0,1.4,,,,,,,,,,,,,,,68.6,,,1.7736002571105098
3906,2020-03-22 09:00:00,0.5,3.6,73.4,3.7,393.0,0.0,59.0,1.6,,,,,,,,,,,,,,,69,,,1.7774524205648674
3907,2020-03-22 09:30:00,0.4,3.4,74.4,4.3,472.0,0.0,77.0,1.8,,,,,,,,,,,,,,,69.5,,,1.6823432182403792
3908,2020-03-22 10:00:00,0.0,3.0,75.2,5.1,540.0,0.0,87.0,2.3,,,,,,,,,,,,,,,70,,,1.4887006682986408
3909,2020-03-22 10:30:00,0.0,3.1,76.6,5.6,595.0,0.0,116.0,2.7,,,,,,,,,,,,,,,70.6,,,1.5410883078688984
3910,2020-03-22 11:00:00,0.0,2.8,77.9,6.2,646.0,0.0,97.0,2.4,,,,,,,,,,,,,,,71.2,,,1.394946856819204
3911,2020-03-22 11:30:00,0.0,2.6,80.8,6.8,689.0,0.0,95.0,2.3,,,,,,,,,,,,,,,71.9,,,1.298089913668202
3912,2020-03-22 12:00:00,0.0,2.7,82.4,7.6,729.0,0.0,101.0,2.4,,,,,,,,,,,,,,,72.7,,,1.3518686122636445
3913,2020-03-22 12:30:00,0.0,2.8,83.0,8.1,747.0,0.0,108.0,2.3,,,,,,,,,,,,,,,73.4,,,1.4044345927345667
3914,2020-03-22 13:00:00,0.0,2.5,85.4,8.4,752.0,0.0,79.0,2.8,,,,,,,,,,,,,,,74.3,,,1.2552970145537055
3915,2020-03-22 13:30:00,0.0,2.3,87.5,8.6,743.0,0.0,94.0,3.3,,,,,,,,,,,,,,,75.5,,,1.1556936215324667
3916,2020-03-22 14:00:00,0.1,2.7,89.1,8.7,639.0,0.0,88.0,3.4,,,,,,,,,,,,,,,76.8,,,1.357165337013386
3917,2020-03-22 14:30:00,0.0,2.8,89.0,9.3,661.0,0.0,90.0,3.0,,,,,,,,,,,,,,,78.1,,,1.4104268469969006
3918,2020-03-22 15:00:00,0.0,2.5,90.4,9.3,605.0,0.0,75.0,3.4,,,,,,,,,,,,,,,79.6,,,1.2593096848186616
3919,2020-03-22 15:30:00,0.0,2.6,90.7,9.5,542.0,0.0,115.0,3.2,,,,,,,,,,,,,,,81.2,,,1.3106094448948644
3920,2020-03-22 16:00:00,0.0,2.9,89.9,9.7,465.0,0.0,123.0,3.2,,,,,,,,,,,,,,,82.4,,,1.4628679888373577
3921,2020-03-22 16:30:00,0.0,2.0,91.6,9.4,373.0,0.0,80.0,3.1,,,,,,,,,,,,,,,83.6,,,1.0078044296562585
3922,2020-03-22 17:00:00,0.0,2.7,92.0,9.0,59.0,0.0,88.0,2.6,,,,,,,,,,,,,,,84.7,,,1.3586098983087702
3923,2020-03-22 17:30:00,0.0,3.0,90.6,8.8,51.0,0.0,77.0,2.5,,,,,,,,,,,,,,,85.8,,,1.5084965082724229
3924,2020-03-22 18:00:00,0.0,3.2,89.6,8.5,65.0,0.0,103.0,2.2,,,,,,,,,,,,,,,86.7,,,1.60735086951087
3925,2020-03-22 18:30:00,0.0,3.4,89.2,8.0,37.0,0.0,73.0,2.3,,,,,,,,,,,,,,,87.4,,,1.7047785035439993
3926,2020-03-22 19:00:00,0.0,4.8,87.3,7.4,12.0,0.0,126.0,1.9,,,,,,,,,,,,,,,88,,,2.4016099047112083
3927,2020-03-22 19:30:00,0.7,5.5,85.4,6.9,8.0,0.0,136.0,2.0,,,,,,,,,,,,,,,88.3,,,2.7469403077133134
3928,2020-03-22 20:00:00,0.9,6.6,84.4,6.4,8.0,0.0,62.0,1.4,,,,,,,,,,,,,,,88.4,,,3.2904431195340407
3929,2020-03-22 20:30:00,0.0,3.7,86.2,5.9,8.0,0.0,128.0,1.6,,,,,,,,,,,,,,,88.6,,,1.8413430482279987
3930,2020-03-22 21:00:00,0.0,4.0,85.1,5.5,8.0,0.0,118.0,2.4,,,,,,,,,,,,,,,88.6,,,1.9877876788088227
3931,2020-03-22 21:30:00,0.0,3.4,84.6,5.1,8.0,0.0,116.0,2.8,,,,,,,,,,,,,,,88.4,,,1.6871940907384593
3932,2020-03-22 22:00:00,0.0,3.2,83.5,4.6,8.0,0.0,109.0,3.6,,,,,,,,,,,,,,,88.1,,,1.5850939251079148
3933,2020-03-22 22:30:00,0.0,2.9,83.1,4.1,8.0,0.0,114.0,3.7,,,,,,,,,,,,,,,87.7,,,1.4339054265694096
3934,2020-03-22 23:00:00,0.0,3.1,83.7,3.6,8.0,0.0,116.0,3.6,,,,,,,,,,,,,,,87.3,,,1.5300311720276867
3935,2020-03-22 23:30:00,0.0,3.0,83.7,3.3,8.0,0.0,114.0,2.4,,,,,,,,,,,,,,,86.9,,,1.4790702596627463
3936,2020-03-23 00:00:00,0.0,2.8,84.5,3.1,8.0,0.0,123.0,2.5,,,,,,,,,,,,,,,86.5,,,1.3794668666415077
3937,2020-03-23 00:30:00,0.0,3.0,83.6,2.9,8.0,0.0,112.0,1.7,,,,,,,,,,,,,,,86,,,1.4769301688547698
3938,2020-03-23 01:00:00,0.0,3.1,83.3,2.7,8.0,0.0,4.0,1.5,,,,,,,,,,,,,,,85.5,,,1.525055460899141
3939,2020-03-23 01:30:00,0.0,3.3,,2.4,8.0,0.0,155.0,1.9,,,,,,,,,,,,,,,85.1,,,1.621680560879279
3940,2020-03-23 02:00:00,0.0,3.0,79.5,2.0,8.0,0.0,123.0,2.2,,,,,,,,,,,,,,,84.5,,,1.4721149645368228
3941,2020-03-23 02:30:00,0.0,3.3,79.1,1.8,8.0,0.0,123.0,2.3,,,,,,,,,,,,,,,83.8,,,1.618149411046118
3942,2020-03-23 03:00:00,0.0,3.1,78.1,1.5,8.0,0.0,110.0,1.7,,,,,,,,,,,,,,,83.2,,,1.518421179394414
3943,2020-03-23 03:30:00,0.0,2.9,78.3,1.4,8.0,0.0,134.0,1.9,,,,,,,,,,,,,,,82.7,,,1.4199413340473626
3944,2020-03-23 04:00:00,0.0,3.0,77.6,1.2,8.0,0.0,130.0,2.5,,,,,,,,,,,,,,,82.3,,,1.46783478292087
3945,2020-03-23 04:30:00,0.0,2.8,77.2,1.1,8.0,0.0,111.0,2.3,,,,,,,,,,,,,,,81.7,,,1.369479776204284
